trades,trading_days,win_rate,profitable_days,profitable_day_rate,net_pnl,gross_pnl,sharpe,max_drawdown,avg_entry_price,median_entry_price,avg_return,strategy,timing,gate_profile,gap_threshold,dead_zone_enabled,price_band,min_price,max_price,directions,family
119,98,0.6470588235294118,64,0.6530612244897959,14.559999999999995,16.94,0.2626207773100805,-3.99,0.5047058823529411,0.5,0.24400125990883972,CORE,open,very_strict_1f_between,20,True,35_65,0.35,0.65,both,all
106,90,0.660377358490566,60,0.6666666666666666,14.319999999999995,16.44,0.2949254442038543,-2.95,0.5052830188679246,0.5,0.2639171141674972,CORE,open,very_strict_1f_between,20,True,35_65,0.35,0.65,both,central
13,12,0.5384615384615384,6,0.5,0.23999999999999955,0.4999999999999998,0.03456258924967237,-1.1400000000000001,0.5000000000000001,0.52,0.08161044826132538,CORE,open,very_strict_1f_between,20,True,35_65,0.35,0.65,both,wings
3,3,1.0,3,1.0,1.51,1.57,4.569467871649456,0.0,0.47666666666666674,0.53,1.1436249285305888,CORE,open,very_strict_1f_between,20,True,35_65,0.35,0.65,both,wing_high
10,10,0.4,4,0.4,-1.2700000000000007,-1.0700000000000005,-0.24180803366827835,-1.6600000000000006,0.507,0.515,-0.23699389581945368,CORE,open,very_strict_1f_between,20,True,35_65,0.35,0.65,both,wing_low
30,30,0.4666666666666667,14,0.4666666666666667,0.7099999999999989,1.3099999999999994,0.046114534804029945,-3.5100000000000002,0.42300000000000004,0.42,0.08155671498218373,CORE,open,very_strict_1f_between,20,True,35_65,0.35,0.65,YES,all
26,26,0.5,13,0.5,1.629999999999999,2.1499999999999995,0.12235715439663464,-2.06,0.4173076923076924,0.415,0.16923868165268405,CORE,open,very_strict_1f_between,20,True,35_65,0.35,0.65,YES,central
4,4,0.25,1,0.25,-0.9200000000000002,-0.8400000000000001,-0.4515884754042828,-1.04,0.46,0.475,-0.48837606837606834,CORE,open,very_strict_1f_between,20,True,35_65,0.35,0.65,YES,wings
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CORE,open,very_strict_1f_between,20,True,35_65,0.35,0.65,YES,wing_high
4,4,0.25,1,0.25,-0.9200000000000002,-0.8400000000000001,-0.4515884754042828,-1.04,0.46,0.475,-0.48837606837606834,CORE,open,very_strict_1f_between,20,True,35_65,0.35,0.65,YES,wing_low
89,77,0.7078651685393258,55,0.7142857142857143,13.849999999999998,15.629999999999997,0.3481347021411174,-2.950000000000001,0.532247191011236,0.54,0.2987578480863643,CORE,open,very_strict_1f_between,20,True,35_65,0.35,0.65,NO,all
80,72,0.7125,51,0.7083333333333334,12.689999999999998,14.29,0.36059213776338767,-2.0800000000000005,0.5338749999999999,0.54,0.2946876047348115,CORE,open,very_strict_1f_between,20,True,35_65,0.35,0.65,NO,central
9,8,0.6666666666666666,5,0.625,1.1599999999999995,1.3399999999999996,0.24096175510190548,-1.1400000000000001,0.5177777777777778,0.53,0.3349377889890559,CORE,open,very_strict_1f_between,20,True,35_65,0.35,0.65,NO,wings
3,3,1.0,3,1.0,1.51,1.57,4.569467871649456,0.0,0.47666666666666674,0.53,1.1436249285305888,CORE,open,very_strict_1f_between,20,True,35_65,0.35,0.65,NO,wing_high
6,6,0.5,3,0.5,-0.3500000000000003,-0.2300000000000002,-0.10205113915103248,-1.1400000000000001,0.5383333333333334,0.53,-0.0694057807817105,CORE,open,very_strict_1f_between,20,True,35_65,0.35,0.65,NO,wing_low
80,66,0.5875,39,0.5909090909090909,5.509999999999997,7.109999999999999,0.1389061545004352,-5.73,0.498625,0.5,0.14601248350235732,CORE,open,very_strict_1f_between,20,True,40_60,0.4,0.6,both,all
69,58,0.5942028985507246,35,0.603448275862069,5.489999999999999,6.869999999999999,0.16151329397885106,-3.99,0.49463768115942025,0.5,0.16476493915230878,CORE,open,very_strict_1f_between,20,True,40_60,0.4,0.6,both,central
11,10,0.5454545454545454,5,0.5,0.019999999999999574,0.23999999999999977,0.0033979284184260375,-1.2500000000000002,0.5236363636363637,0.52,0.0283834435162983,CORE,open,very_strict_1f_between,20,True,40_60,0.4,0.6,both,wings
2,2,1.0,2,1.0,0.8799999999999999,0.9199999999999999,31.11269837220806,0.0,0.54,0.54,0.8154373927958832,CORE,open,very_strict_1f_between,20,True,40_60,0.4,0.6,both,wing_high
9,9,0.4444444444444444,4,0.4444444444444444,-0.8600000000000003,-0.6800000000000002,-0.17469204595476626,-1.2500000000000002,0.52,0.52,-0.14651743410138726,CORE,open,very_strict_1f_between,20,True,40_60,0.4,0.6,both,wing_low
21,21,0.47619047619047616,10,0.47619047619047616,0.23999999999999988,0.6600000000000004,0.022188562570007505,-2.2800000000000002,0.44476190476190475,0.43,0.03884007832007116,CORE,open,very_strict_1f_between,20,True,40_60,0.4,0.6,YES,all
18,18,0.5,9,0.5,0.7499999999999999,1.1100000000000003,0.08138749554157275,-1.4,0.43833333333333335,0.42,0.09543688149687314,CORE,open,very_strict_1f_between,20,True,40_60,0.4,0.6,YES,central
3,3,0.3333333333333333,1,0.3333333333333333,-0.51,-0.44999999999999996,-0.28042727360638964,-0.52,0.48333333333333334,0.5,-0.30074074074074075,CORE,open,very_strict_1f_between,20,True,40_60,0.4,0.6,YES,wings
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CORE,open,very_strict_1f_between,20,True,40_60,0.4,0.6,YES,wing_high
3,3,0.3333333333333333,1,0.3333333333333333,-0.51,-0.44999999999999996,-0.28042727360638964,-0.52,0.48333333333333334,0.5,-0.30074074074074075,CORE,open,very_strict_1f_between,20,True,40_60,0.4,0.6,YES,wing_low
59,52,0.6271186440677966,32,0.6153846153846154,5.269999999999998,6.449999999999998,0.18165846926631937,-4.510000000000001,0.5177966101694915,0.52,0.1841585938214761,CORE,open,very_strict_1f_between,20,True,40_60,0.4,0.6,NO,all
51,46,0.6274509803921569,28,0.6086956521739131,4.739999999999999,5.759999999999998,0.189624867063479,-2.7700000000000005,0.5145098039215686,0.51,0.18923366538363895,CORE,open,very_strict_1f_between,20,True,40_60,0.4,0.6,NO,central
8,7,0.625,4,0.5714285714285714,0.5299999999999996,0.6899999999999997,0.1237449532386575,-1.1400000000000001,0.5387500000000001,0.535,0.15180501261268792,CORE,open,very_strict_1f_between,20,True,40_60,0.4,0.6,NO,wings
2,2,1.0,2,1.0,0.8799999999999999,0.9199999999999999,31.11269837220806,0.0,0.54,0.54,0.8154373927958832,CORE,open,very_strict_1f_between,20,True,40_60,0.4,0.6,NO,wing_high
6,6,0.5,3,0.5,-0.3500000000000003,-0.2300000000000002,-0.10205113915103248,-1.1400000000000001,0.5383333333333334,0.53,-0.0694057807817105,CORE,open,very_strict_1f_between,20,True,40_60,0.4,0.6,NO,wing_low
326,185,0.6441717791411042,116,0.6270270270270271,46.03,52.419999999999995,0.3256913160909914,-5.68,0.4833742331288343,0.5,0.3393709846085724,CORE,open,very_strict_1f_between,20,False,15_85,0.15,0.85,both,all
295,179,0.6508474576271186,109,0.6089385474860335,42.94999999999999,48.76,0.3465994984626415,-2.3500000000000014,0.48555932203389834,0.5,0.30722998245980093,CORE,open,very_strict_1f_between,20,False,15_85,0.15,0.85,both,central
31,29,0.5806451612903226,16,0.5517241379310345,3.079999999999999,3.6599999999999993,0.17994471934580597,-3.9000000000000004,0.4625806451612903,0.5,0.6452289082823647,CORE,open,very_strict_1f_between,20,False,15_85,0.15,0.85,both,wings
9,9,1.0,9,1.0,3.67,3.8500000000000005,2.006678238446706,0.0,0.5722222222222223,0.55,1.0539879051448748,CORE,open,very_strict_1f_between,20,False,15_85,0.15,0.85,both,wing_high
22,22,0.4090909090909091,9,0.4090909090909091,-0.5899999999999999,-0.18999999999999995,-0.04455259253776216,-3.3000000000000003,0.4177272727272727,0.5,0.47800931865679247,CORE,open,very_strict_1f_between,20,False,15_85,0.15,0.85,both,wing_low
131,131,0.40458015267175573,53,0.40458015267175573,10.989999999999997,13.48,0.169977898377656,-5.129999999999999,0.30167938931297705,0.31,0.3617162217918218,CORE,open,very_strict_1f_between,20,False,15_85,0.15,0.85,YES,all
119,119,0.40336134453781514,48,0.40336134453781514,9.809999999999999,12.099999999999998,0.169487651846103,-3.2500000000000004,0.3016806722689075,0.31,0.3062993042606789,CORE,open,very_strict_1f_between,20,False,15_85,0.15,0.85,YES,central
12,12,0.4166666666666667,5,0.4166666666666667,1.1799999999999997,1.3800000000000001,0.16844297337601014,-2.5100000000000007,0.3016666666666667,0.235,0.9112673206423206,CORE,open,very_strict_1f_between,20,False,15_85,0.15,0.85,YES,wings
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CORE,open,very_strict_1f_between,20,False,15_85,0.15,0.85,YES,wing_high
12,12,0.4166666666666667,5,0.4166666666666667,1.1799999999999997,1.3800000000000001,0.16844297337601014,-2.5100000000000007,0.3016666666666667,0.235,0.9112673206423206,CORE,open,very_strict_1f_between,20,False,15_85,0.15,0.85,YES,wing_low
195,142,0.8051282051282052,109,0.7676056338028169,35.04,38.94,0.46721663320821855,-3.469999999999999,0.6054358974358974,0.62,0.32435956885982525,CORE,open,very_strict_1f_between,20,False,15_85,0.15,0.85,NO,all
176,133,0.8181818181818182,103,0.7744360902255639,33.14,36.660000000000004,0.5175330959979227,-1.6200000000000045,0.6098863636363636,0.63,0.3078592478330709,CORE,open,very_strict_1f_between,20,False,15_85,0.15,0.85,NO,central
19,17,0.6842105263157895,11,0.6470588235294118,1.8999999999999995,2.28,0.18262492202773545,-3.9000000000000004,0.5642105263157896,0.55,0.4772046478444978,CORE,open,very_strict_1f_between,20,False,15_85,0.15,0.85,NO,wings
9,9,1.0,9,1.0,3.67,3.8500000000000005,2.006678238446706,0.0,0.5722222222222223,0.55,1.0539879051448748,CORE,open,very_strict_1f_between,20,False,15_85,0.15,0.85,NO,wing_high
10,10,0.4,4,0.4,-1.7700000000000005,-1.5699999999999998,-0.28601304979462727,-3.3000000000000003,0.557,0.55,-0.04190028372584155,CORE,open,very_strict_1f_between,20,False,15_85,0.15,0.85,NO,wing_low
305,183,0.6622950819672131,114,0.6229508196721312,41.83999999999999,47.94,0.31932987636152993,-5.309999999999999,0.5051147540983607,0.52,0.28225405430173756,CORE,open,very_strict_1f_between,20,False,20_80,0.2,0.8,both,all
279,177,0.6702508960573477,109,0.615819209039548,40.89,46.47,0.3510617383463627,-2.3500000000000014,0.5036917562724014,0.51,0.28186221172739534,CORE,open,very_strict_1f_between,20,False,20_80,0.2,0.8,both,central
26,24,0.5769230769230769,13,0.5416666666666666,0.9499999999999995,1.47,0.06732761055462029,-3.9000000000000004,0.5203846153846154,0.52,0.28645882654179383,CORE,open,very_strict_1f_between,20,False,20_80,0.2,0.8,both,wings
8,8,1.0,8,1.0,2.8899999999999997,3.05,2.288098496004052,0.0,0.6187499999999999,0.64,0.6982363932879841,CORE,open,very_strict_1f_between,20,False,20_80,0.2,0.8,both,wing_high
18,18,0.3888888888888889,7,0.3888888888888889,-1.9400000000000004,-1.5799999999999996,-0.18187059119604562,-3.8300000000000005,0.4766666666666667,0.505,0.10344657465459811,CORE,open,very_strict_1f_between,20,False,20_80,0.2,0.8,both,wing_low
111,111,0.4144144144144144,46,0.4144144144144144,7.579999999999997,9.799999999999997,0.13798935643130134,-5.709999999999999,0.32612612612612607,0.32,0.24087721292219835,CORE,open,very_strict_1f_between,20,False,20_80,0.2,0.8,YES,all
103,103,0.4174757281553398,43,0.4174757281553398,7.75,9.809999999999997,0.15366651077360713,-3.519999999999998,0.32223300970873786,0.32,0.2374400917798334,CORE,open,very_strict_1f_between,20,False,20_80,0.2,0.8,YES,central
8,8,0.375,3,0.375,-0.17000000000000004,-0.009999999999999898,-0.036174751563147006,-2.19,0.37625,0.42000000000000004,0.28513014763014766,CORE,open,very_strict_1f_between,20,False,20_80,0.2,0.8,YES,wings
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CORE,open,very_strict_1f_between,20,False,20_80,0.2,0.8,YES,wing_high
8,8,0.375,3,0.375,-0.17000000000000004,-0.009999999999999898,-0.036174751563147006,-2.19,0.37625,0.42000000000000004,0.28513014763014766,CORE,open,very_strict_1f_between,20,False,20_80,0.2,0.8,YES,wing_low
194,141,0.8041237113402062,108,0.7659574468085106,34.26,38.14,0.46090422164631106,-3.469999999999999,0.6075257731958763,0.625,0.30592843261683467,CORE,open,very_strict_1f_between,20,False,20_80,0.2,0.8,NO,all
176,133,0.8181818181818182,103,0.7744360902255639,33.14,36.660000000000004,0.5175330959979227,-1.6200000000000045,0.6098863636363636,0.63,0.3078592478330709,CORE,open,very_strict_1f_between,20,False,20_80,0.2,0.8,NO,central
18,16,0.6666666666666666,10,0.625,1.1199999999999994,1.4799999999999998,0.11579169043130381,-3.9000000000000004,0.5844444444444444,0.555,0.28704935050252545,CORE,open,very_strict_1f_between,20,False,20_80,0.2,0.8,NO,wings
8,8,1.0,8,1.0,2.8899999999999997,3.05,2.288098496004052,0.0,0.6187499999999999,0.64,0.6982363932879841,CORE,open,very_strict_1f_between,20,False,20_80,0.2,0.8,NO,wing_high
10,10,0.4,4,0.4,-1.7700000000000005,-1.5699999999999998,-0.28601304979462727,-3.3000000000000003,0.557,0.55,-0.04190028372584155,CORE,open,very_strict_1f_between,20,False,20_80,0.2,0.8,NO,wing_low
266,173,0.6766917293233082,109,0.630057803468208,38.05,43.370000000000005,0.3251455217192455,-5.309999999999999,0.5136466165413534,0.53,0.299097423266062,CORE,open,very_strict_1f_between,20,False,25_75_current,0.25,0.75,both,all
245,166,0.689795918367347,106,0.6385542168674698,38.8,43.7,0.37103106747063097,-2.170000000000001,0.5114285714285713,0.53,0.3187581543966752,CORE,open,very_strict_1f_between,20,False,25_75_current,0.25,0.75,both,central
21,20,0.5238095238095238,10,0.5,-0.7500000000000009,-0.33000000000000007,-0.06462118991158357,-3.9,0.5395238095238095,0.52,0.06972222674224134,CORE,open,very_strict_1f_between,20,False,25_75_current,0.25,0.75,both,wings
6,6,1.0,6,1.0,2.4699999999999998,2.59,2.7349393210981416,0.0,0.5683333333333334,0.54,0.8400012009471817,CORE,open,very_strict_1f_between,20,False,25_75_current,0.25,0.75,both,wing_high
15,15,0.3333333333333333,5,0.3333333333333333,-3.2200000000000006,-2.9199999999999995,-0.386696079479555,-3.6100000000000008,0.528,0.52,-0.23838936293973487,CORE,open,very_strict_1f_between,20,False,25_75_current,0.25,0.75,both,wing_low
89,89,0.4606741573033708,41,0.4606741573033708,7.809999999999998,9.589999999999998,0.17207729822451923,-3.7999999999999963,0.3529213483146067,0.34,0.3093119065179875,CORE,open,very_strict_1f_between,20,False,25_75_current,0.25,0.75,YES,all
83,83,0.46987951807228917,39,0.46987951807228917,8.519999999999998,10.179999999999998,0.20331243560801093,-2.71,0.34722891566265063,0.34,0.33255739703138754,CORE,open,very_strict_1f_between,20,False,25_75_current,0.25,0.75,YES,central
6,6,0.3333333333333333,2,0.3333333333333333,-0.7100000000000002,-0.5900000000000001,-0.20239998733163223,-1.9700000000000002,0.4316666666666667,0.475,-0.012250712250712281,CORE,open,very_strict_1f_between,20,False,25_75_current,0.25,0.75,YES,wings
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CORE,open,very_strict_1f_between,20,False,25_75_current,0.25,0.75,YES,wing_high
6,6,0.3333333333333333,2,0.3333333333333333,-0.7100000000000002,-0.5900000000000001,-0.20239998733163223,-1.9700000000000002,0.4316666666666667,0.475,-0.012250712250712281,CORE,open,very_strict_1f_between,20,False,25_75_current,0.25,0.75,YES,wing_low
177,137,0.7853107344632768,103,0.7518248175182481,30.240000000000002,33.78,0.42836652084273613,-3.4699999999999993,0.5944632768361582,0.61,0.2939613271676361,CORE,open,very_strict_1f_between,20,False,25_75_current,0.25,0.75,NO,all
162,129,0.8024691358024691,99,0.7674418604651163,30.28,33.519999999999996,0.4928129472295105,-1.6199999999999974,0.5955555555555555,0.615,0.3116881720591374,CORE,open,very_strict_1f_between,20,False,25_75_current,0.25,0.75,NO,central
15,14,0.6,8,0.5714285714285714,-0.04000000000000048,0.26000000000000023,-0.004788099534766932,-3.9,0.5826666666666667,0.55,0.10251140233942276,CORE,open,very_strict_1f_between,20,False,25_75_current,0.25,0.75,NO,wings
6,6,1.0,6,1.0,2.4699999999999998,2.59,2.7349393210981416,0.0,0.5683333333333334,0.54,0.8400012009471817,CORE,open,very_strict_1f_between,20,False,25_75_current,0.25,0.75,NO,wing_high
9,9,0.3333333333333333,3,0.3333333333333333,-2.5100000000000002,-2.33,-0.49765014004676084,-3.3000000000000003,0.5922222222222222,0.56,-0.3891484633990832,CORE,open,very_strict_1f_between,20,False,25_75_current,0.25,0.75,NO,wing_low
231,160,0.683982683982684,102,0.6375,34.46,39.08,0.33912679640301624,-4.6499999999999995,0.5148051948051947,0.53,0.2994481753630158,CORE,open,very_strict_1f_between,20,False,30_70,0.3,0.7,both,all
214,152,0.7009345794392523,99,0.6513157894736842,35.66,39.94,0.39045980362350285,-2.0799999999999983,0.5142990654205607,0.53,0.32827321093613965,CORE,open,very_strict_1f_between,20,False,30_70,0.3,0.7,both,central
17,16,0.47058823529411764,7,0.4375,-1.2000000000000006,-0.8600000000000003,-0.12854033323681197,-3.5500000000000003,0.5211764705882354,0.52,-0.06340815479277821,CORE,open,very_strict_1f_between,20,False,30_70,0.3,0.7,both,wings
4,4,1.0,4,1.0,1.9899999999999998,2.07,5.485612571878711,0.0,0.4825,0.515,1.0977186963979415,CORE,open,very_strict_1f_between,20,False,30_70,0.3,0.7,both,wing_high
13,13,0.3076923076923077,4,0.3076923076923077,-3.1899999999999995,-2.93,-0.4818319753907592,-3.5799999999999996,0.533076923076923,0.52,-0.42067795515915357,CORE,open,very_strict_1f_between,20,False,30_70,0.3,0.7,both,wing_low
72,72,0.4722222222222222,34,0.4722222222222222,5.6999999999999975,7.139999999999999,0.1543030231531122,-3.3800000000000003,0.37305555555555553,0.36,0.26670132670558677,CORE,open,very_strict_1f_between,20,False,30_70,0.3,0.7,YES,all
67,67,0.4925373134328358,33,0.4925373134328358,7.139999999999999,8.479999999999999,0.20924240647714049,-3.3800000000000003,0.36597014925373134,0.35,0.3312835790493511,CORE,open,very_strict_1f_between,20,False,30_70,0.3,0.7,YES,central
5,5,0.2,1,0.2,-1.4400000000000002,-1.34,-0.6264274988131813,-1.56,0.4680000000000001,0.5,-0.5987008547008547,CORE,open,very_strict_1f_between,20,False,30_70,0.3,0.7,YES,wings
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CORE,open,very_strict_1f_between,20,False,30_70,0.3,0.7,YES,wing_high
5,5,0.2,1,0.2,-1.4400000000000002,-1.34,-0.6264274988131813,-1.56,0.4680000000000001,0.5,-0.5987008547008547,CORE,open,very_strict_1f_between,20,False,30_70,0.3,0.7,YES,wing_low
159,126,0.779874213836478,95,0.753968253968254,28.759999999999998,31.939999999999998,0.4519950041593855,-2.7099999999999995,0.5789937106918239,0.6,0.31427693701921,CORE,open,very_strict_1f_between,20,False,30_70,0.3,0.7,NO,all
147,119,0.7959183673469388,91,0.7647058823529411,28.52,31.46,0.5076814135441983,-1.6199999999999974,0.5819047619047618,0.61,0.32690113839474394,CORE,open,very_strict_1f_between,20,False,30_70,0.3,0.7,NO,central
12,11,0.5833333333333334,6,0.5454545454545454,0.23999999999999977,0.48,0.034744773673597254,-3.14,0.5433333333333333,0.535,0.15963047016892037,CORE,open,very_strict_1f_between,20,False,30_70,0.3,0.7,NO,wings
4,4,1.0,4,1.0,1.9899999999999998,2.07,5.485612571878711,0.0,0.4825,0.515,1.0977186963979415,CORE,open,very_strict_1f_between,20,False,30_70,0.3,0.7,NO,wing_high
8,8,0.375,3,0.375,-1.7500000000000002,-1.59,-0.38565987101092897,-2.54,0.57375,0.55,-0.30941364294559026,CORE,open,very_strict_1f_between,20,False,30_70,0.3,0.7,NO,wing_low
155,124,0.6580645161290323,80,0.6451612903225806,20.599999999999994,23.7,0.2930213249616228,-3.1900000000000017,0.5051612903225805,0.5,0.24992740904073227,CORE,open,very_strict_1f_between,20,False,35_65,0.35,0.65,both,all
140,116,0.6714285714285714,76,0.6551724137931034,20.4,23.2,0.3274992748937732,-2.260000000000005,0.5057142857142858,0.5,0.26969866124225916,CORE,open,very_strict_1f_between,20,False,35_65,0.35,0.65,both,central
15,14,0.5333333333333333,7,0.5,0.1999999999999995,0.4999999999999998,0.02517730093636922,-2.1500000000000004,0.5000000000000001,0.51,0.065395721826482,CORE,open,very_strict_1f_between,20,False,35_65,0.35,0.65,both,wings
4,4,1.0,4,1.0,1.9899999999999998,2.07,5.485612571878711,0.0,0.4825,0.515,1.0977186963979415,CORE,open,very_strict_1f_between,20,False,35_65,0.35,0.65,both,wing_high
11,11,0.36363636363636365,4,0.36363636363636365,-1.790000000000001,-1.5700000000000007,-0.31773107734015443,-2.1800000000000006,0.5063636363636363,0.51,-0.3099944507449579,CORE,open,very_strict_1f_between,20,False,35_65,0.35,0.65,both,wing_low
43,43,0.4186046511627907,18,0.4186046511627907,-0.5000000000000007,0.3600000000000001,-0.023125809223819696,-4.03,0.4102325581395348,0.4,-0.010837636364901364,CORE,open,very_strict_1f_between,20,False,35_65,0.35,0.65,YES,all
38,38,0.4473684210526316,17,0.4473684210526316,0.9399999999999996,1.7000000000000002,0.049232773920531006,-3.03,0.40263157894736845,0.4,0.06651278710035564,CORE,open,very_strict_1f_between,20,False,35_65,0.35,0.65,YES,central
5,5,0.2,1,0.2,-1.4400000000000002,-1.34,-0.6264274988131813,-1.56,0.4680000000000001,0.5,-0.5987008547008547,CORE,open,very_strict_1f_between,20,False,35_65,0.35,0.65,YES,wings
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CORE,open,very_strict_1f_between,20,False,35_65,0.35,0.65,YES,wing_high
5,5,0.2,1,0.2,-1.4400000000000002,-1.34,-0.6264274988131813,-1.56,0.4680000000000001,0.5,-0.5987008547008547,CORE,open,very_strict_1f_between,20,False,35_65,0.35,0.65,YES,wing_low
112,96,0.75,72,0.75,21.099999999999994,23.34,0.4458449380021105,-2.01,0.541607142857143,0.555,0.3500425604018238,CORE,open,very_strict_1f_between,20,False,35_65,0.35,0.65,NO,all
102,90,0.7549019607843137,67,0.7444444444444445,19.459999999999997,21.499999999999996,0.45948340168879787,-2.0100000000000033,0.5441176470588235,0.56,0.3453953594519879,CORE,open,very_strict_1f_between,20,False,35_65,0.35,0.65,NO,central
10,9,0.7,6,0.6666666666666666,1.6399999999999995,1.8399999999999996,0.31759522107282484,-1.7400000000000002,0.5159999999999999,0.525,0.39744401009015035,CORE,open,very_strict_1f_between,20,False,35_65,0.35,0.65,NO,wings
4,4,1.0,4,1.0,1.9899999999999998,2.07,5.485612571878711,0.0,0.4825,0.515,1.0977186963979415,CORE,open,very_strict_1f_between,20,False,35_65,0.35,0.65,NO,wing_high
6,6,0.5,3,0.5,-0.3500000000000003,-0.2300000000000002,-0.10205113915103248,-1.1400000000000001,0.5383333333333334,0.53,-0.0694057807817105,CORE,open,very_strict_1f_between,20,False,35_65,0.35,0.65,NO,wing_low
99,82,0.6262626262626263,52,0.6341463414634146,10.119999999999997,12.099999999999998,0.21345933961616306,-4.580000000000001,0.504040404040404,0.5,0.19782577414165375,CORE,open,very_strict_1f_between,20,False,40_60,0.4,0.6,both,all
86,73,0.6395348837209303,47,0.6438356164383562,10.139999999999999,11.860000000000001,0.2497199620846794,-2.840000000000001,0.5016279069767442,0.5,0.2250294623412144,CORE,open,very_strict_1f_between,20,False,40_60,0.4,0.6,both,central
13,12,0.5384615384615384,6,0.5,-0.020000000000000462,0.23999999999999977,-0.002905703248952258,-2.37,0.52,0.52,0.017862913744560095,CORE,open,very_strict_1f_between,20,False,40_60,0.4,0.6,both,wings
3,3,1.0,3,1.0,1.3599999999999999,1.42,18.013640056084576,0.0,0.5266666666666667,0.53,0.8636249285305889,CORE,open,very_strict_1f_between,20,False,40_60,0.4,0.6,both,wing_high
10,10,0.4,4,0.4,-1.3800000000000001,-1.18,-0.2589645438842949,-1.77,0.5180000000000001,0.515,-0.2358656906912485,CORE,open,very_strict_1f_between,20,False,40_60,0.4,0.6,both,wing_low
25,25,0.44,11,0.44,-0.5500000000000005,-0.050000000000000044,-0.04312965551041842,-2.8,0.442,0.42,-0.03736457811357927,CORE,open,very_strict_1f_between,20,False,40_60,0.4,0.6,YES,all
21,21,0.47619047619047616,10,0.47619047619047616,0.47999999999999976,0.9000000000000002,0.0450277641748352,-1.72,0.4333333333333334,0.42,0.048005131875368624,CORE,open,very_strict_1f_between,20,False,40_60,0.4,0.6,YES,central
4,4,0.25,1,0.25,-1.03,-0.95,-0.49047619047619045,-1.04,0.4875,0.5,-0.4855555555555556,CORE,open,very_strict_1f_between,20,False,40_60,0.4,0.6,YES,wings
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CORE,open,very_strict_1f_between,20,False,40_60,0.4,0.6,YES,wing_high
4,4,0.25,1,0.25,-1.03,-0.95,-0.49047619047619045,-1.04,0.4875,0.5,-0.4855555555555556,CORE,open,very_strict_1f_between,20,False,40_60,0.4,0.6,YES,wing_low
74,67,0.6891891891891891,46,0.6865671641791045,10.669999999999998,12.149999999999999,0.31078229126418316,-2.860000000000001,0.525,0.53,0.2772819742278811,CORE,open,very_strict_1f_between,20,False,40_60,0.4,0.6,NO,all
65,60,0.6923076923076923,41,0.6833333333333333,9.659999999999997,10.959999999999997,0.32305097745773326,-1.4500000000000002,0.5236923076923077,0.53,0.2822219383378723,CORE,open,very_strict_1f_between,20,False,40_60,0.4,0.6,NO,central
9,8,0.6666666666666666,5,0.625,1.0099999999999996,1.1899999999999997,0.21604401638384957,-1.7400000000000002,0.5344444444444444,0.53,0.24160445565572258,CORE,open,very_strict_1f_between,20,False,40_60,0.4,0.6,NO,wings
3,3,1.0,3,1.0,1.3599999999999999,1.42,18.013640056084576,0.0,0.5266666666666667,0.53,0.8636249285305889,CORE,open,very_strict_1f_between,20,False,40_60,0.4,0.6,NO,wing_high
6,6,0.5,3,0.5,-0.3500000000000003,-0.2300000000000002,-0.10205113915103248,-1.1400000000000001,0.5383333333333334,0.53,-0.0694057807817105,CORE,open,very_strict_1f_between,20,False,40_60,0.4,0.6,NO,wing_low
218,149,0.6238532110091743,93,0.6241610738255033,32.05,36.31,0.32716093817602215,-6.029999999999999,0.4572935779816514,0.46499999999999997,0.3887742079096146,CORE,open,very_strict_1f_between,25,True,15_85,0.15,0.85,both,all
193,139,0.6321243523316062,84,0.60431654676259,29.42,33.21,0.35568902232306343,-2.3599999999999994,0.46005181347150254,0.46,0.3339718399386708,CORE,open,very_strict_1f_between,25,True,15_85,0.15,0.85,both,central
25,24,0.56,13,0.5416666666666666,2.63,3.0999999999999996,0.17669421124776805,-3.3000000000000003,0.436,0.5,0.811848488645301,CORE,open,very_strict_1f_between,25,True,15_85,0.15,0.85,both,wings
5,5,1.0,5,1.0,2.54,2.6400000000000006,2.5021291273274597,0.0,0.4720000000000001,0.53,1.5346681078032849,CORE,open,very_strict_1f_between,25,True,15_85,0.15,0.85,both,wing_high
20,20,0.45,9,0.45,0.08999999999999964,0.4600000000000002,0.007245726155488451,-3.3000000000000003,0.42699999999999994,0.5,0.6311435838558049,CORE,open,very_strict_1f_between,25,True,15_85,0.15,0.85,both,wing_low
93,93,0.40860215053763443,38,0.40860215053763443,8.839999999999998,10.599999999999998,0.19046342674608516,-4.42,0.29462365591397843,0.3,0.420956704350406,CORE,open,very_strict_1f_between,25,True,15_85,0.15,0.85,YES,all
