date,ticker,model_name,bracket_type,direction,entry_price,gap_pp,win,net
2026-01-31,KXHIGHNY-26JAN31-B23.5,HGBR_QUANTILE,central,NO,0.64,-32.37883008356546,False,-0.66
2026-02-14,KXHIGHNY-26FEB14-B44.5,GUMBEL,central,NO,0.41000000000000003,-45.62745243047398,True,0.57
2026-02-14,KXHIGHNY-26FEB14-B46.5,GUMBEL,central,NO,0.73,-26.025269201085255,False,-0.75
2026-02-14,KXHIGHNY-26FEB14-B44.5,RF_DISTRIBUTION,central,NO,0.41000000000000003,-59.0,True,0.57
2026-02-14,KXHIGHNY-26FEB14-B46.5,RF_DISTRIBUTION,central,NO,0.73,-20.877551020408163,False,-0.75
2026-02-14,KXHIGHNY-26FEB14-B44.5,HGBR_QUANTILE,central,NO,0.41000000000000003,-41.407407407407405,True,0.57
2026-02-21,KXHIGHNY-26FEB21-B47.5,GUMBEL,central,NO,0.6599999999999999,-23.322059506470733,True,0.32000000000000006
2026-02-21,KXHIGHNY-26FEB21-B45.5,HGBR_QUANTILE,central,NO,0.45999999999999996,-48.800000000000004,False,-0.48
2026-02-21,KXHIGHNY-26FEB21-B47.5,HGBR_QUANTILE,central,NO,0.6599999999999999,-28.000000000000004,True,0.32000000000000006
2026-02-28,KXHIGHNY-26FEB28-B50.5,GUMBEL,central,NO,0.6599999999999999,-33.8888832084648,True,0.32000000000000006
2026-02-28,KXHIGHNY-26FEB28-B50.5,RF_DISTRIBUTION,central,NO,0.6599999999999999,-31.777777777777782,True,0.32000000000000006
2026-03-14,KXHIGHNY-26MAR14-B49.5,GUMBEL,central,YES,0.39,28.439717399326202,False,-0.41000000000000003
2026-03-14,KXHIGHNY-26MAR14-B51.5,EMOS,central,YES,0.33,24.333285234436847,True,0.6499999999999999
2026-03-14,KXHIGHNY-26MAR14-B49.5,RF_DISTRIBUTION,central,NO,0.61,-33.73684210526316,True,0.37
2026-03-14,KXHIGHNY-26MAR14-B49.5,HGBR_QUANTILE,central,NO,0.61,-30.07142857142857,True,0.37
2026-03-14,KXHIGHNY-26MAR14-B51.5,HGBR_QUANTILE,central,NO,0.6699999999999999,-24.071428571428573,False,-0.69
2026-03-21,KXHIGHNY-26MAR21-B55.5,GUMBEL,central,YES,0.31,21.214378277404816,False,-0.33
2026-03-21,KXHIGHNY-26MAR21-B55.5,RF_DISTRIBUTION,central,NO,0.69,-31.0,True,0.29000000000000004
2026-03-21,KXHIGHNY-26MAR21-B57.5,RF_DISTRIBUTION,central,YES,0.42,58.00000000000001,False,-0.44
2026-03-21,KXHIGHNY-26MAR21-B55.5,HGBR_QUANTILE,central,NO,0.69,-21.21276595744681,True,0.29000000000000004
2026-03-28,KXHIGHNY-26MAR28-B44.5,GUMBEL,central,NO,0.51,-31.297045191034734,False,-0.53
2026-03-28,KXHIGHNY-26MAR28-B42.5,RF_DISTRIBUTION,central,NO,0.62,-26.88888888888889,True,0.36
2026-03-28,KXHIGHNY-26MAR28-B44.5,RF_DISTRIBUTION,central,NO,0.51,-45.2962962962963,False,-0.53
2026-03-28,KXHIGHNY-26MAR28-B44.5,HGBR_QUANTILE,central,NO,0.51,-30.56028368794326,False,-0.53
2026-04-04,KXHIGHNY-26APR04-B70.5,GUMBEL,central,YES,0.34,23.910464115713054,False,-0.36000000000000004
2026-04-04,KXHIGHNY-26APR04-B68.5,RF_DISTRIBUTION,central,NO,0.75,-25.0,True,0.23
2026-04-04,KXHIGHNY-26APR04-B70.5,HGBR_QUANTILE,central,NO,0.6599999999999999,-21.007874015748033,True,0.32000000000000006
2026-04-11,KXHIGHNY-26APR11-B61.5,GUMBEL,central,YES,0.35,23.148219132728766,False,-0.37
2026-04-11,KXHIGHNY-26APR11-B61.5,RF_DISTRIBUTION,central,NO,0.65,-26.891891891891888,True,0.32999999999999996
2026-04-11,KXHIGHNY-26APR11-B63.5,RF_DISTRIBUTION,central,YES,0.44,47.89189189189189,True,0.54
2026-04-11,KXHIGHNY-26APR11-B61.5,HGBR_QUANTILE,central,NO,0.65,-30.71428571428571,True,0.32999999999999996
2026-04-18,KXHIGHNY-26APR18-B65.5,GUMBEL,central,YES,0.27,41.191221824289435,True,0.71
2026-04-18,KXHIGHNY-26APR18-B65.5,EMOS,central,YES,0.27,25.64723701128999,True,0.71
2026-04-18,KXHIGHNY-26APR18-B67.5,EMOS,central,NO,0.56,-34.141245937336215,True,0.41999999999999993
2026-04-18,KXHIGHNY-26APR18-B67.5,RF_DISTRIBUTION,central,NO,0.56,-44.0,True,0.41999999999999993
2026-04-18,KXHIGHNY-26APR18-B65.5,HGBR_QUANTILE,central,YES,0.27,43.24539877300614,True,0.71
2026-04-18,KXHIGHNY-26APR18-B67.5,HGBR_QUANTILE,central,NO,0.56,-43.38650306748466,True,0.41999999999999993
