date,ticker,bracket,bracket_type,sleeve,gap_pp,direction,entry_price,entry_timing,confidence,model_prob,kalshi_result_yes,reconstructed_result_yes,settlement_mismatch,consensus,model_weight_source,weight_gfs,weight_ecmwf,weight_ukmo,weight_nbm,physics_mean,physics_spread,ai_mean,ai_spread,win,gross,fee,net,actual_temp,settlement_temp,month,bracket_family,raw_edge_pp,est_execution_cost_pp,est_net_edge_pp,required_net_edge_pp,seasonal_mult,regime,regime_mult,size_mult,maker_fee,maker_net,stress_0c_entry,stress_0c_fee,stress_0c_net,stress_0c_sized_net,stress_1c_entry,stress_1c_fee,stress_1c_net,stress_1c_sized_net,stress_3c_entry,stress_3c_fee,stress_3c_net,stress_3c_sized_net,stress_5c_entry,stress_5c_fee,stress_5c_net,stress_5c_sized_net,policy
2024-10-16,HIGHNY-24OCT16-B55.5,55-56F,central,CORE,-34.98666487759504,NO,0.62,9AM,63.32,0.0301333512240496,False,False,False,57.88,fixed_weights,0.25,0.35,0.2,0.2,58.8,0.0,56.5,0.6000000000000014,True,0.38,0.02,0.36,59.0,59.0,2024-10,central,34.98666487759504,3.5,31.48666487759504,8.0,1.15,pre_HGEFS,1.05,1.15,0.01,0.37,0.62,0.01,0.37,0.4255,0.63,0.01,0.35,0.40249999999999997,0.65,0.01,0.30999999999999994,0.35649999999999993,0.67,0.01,0.26999999999999996,0.31049999999999994,current_strategy
2024-10-16,HIGHNY-24OCT16-B57.5,57-58F,central,CORE,22.929760250718633,YES,0.53,9AM,37.24,0.7592976025071864,False,False,False,57.88,fixed_weights,0.25,0.35,0.2,0.2,58.8,0.0,56.5,0.6000000000000014,False,-0.53,0.02,-0.55,59.0,59.0,2024-10,central,22.929760250718633,3.5,19.429760250718633,8.0,1.15,pre_HGEFS,1.05,1.15,0.01,-0.54,0.53,0.01,-0.54,-0.621,0.54,0.01,-0.56,-0.644,0.56,0.01,-0.6000000000000001,-0.6900000000000001,0.5800000000000001,0.01,-0.6400000000000001,-0.7360000000000001,current_strategy
2024-10-17,HIGHNY-24OCT17-B61.5,61-62F,central,CORE,-40.805551586983206,NO,0.54,9AM,70.0,0.0519444841301679,False,False,False,58.83,fixed_weights,0.25,0.35,0.2,0.2,59.4,0.5,58.1,0.1000000000000014,True,0.4599999999999999,0.02,0.4399999999999999,58.0,58.0,2024-10,central,40.805551586983206,3.5,37.305551586983206,8.0,1.15,pre_HGEFS,1.05,1.15,0.01,0.44999999999999996,0.54,0.01,0.44999999999999996,0.5175,0.55,0.01,0.42999999999999994,0.4944999999999999,0.5700000000000001,0.01,0.3899999999999999,0.44849999999999984,0.5900000000000001,0.01,0.3499999999999999,0.40249999999999986,current_strategy
2024-10-17,HIGHNY-24OCT17-T62,>62F,wing_high,DEEP_TAIL_NO,-8.612999228430498,NO,0.93,9AM,45.0,0.003870007715695,False,False,False,58.83,fixed_weights,0.25,0.35,0.2,0.2,59.4,0.5,58.1,0.1000000000000014,True,0.0699999999999999,0.01,0.0599999999999999,58.0,58.0,2024-10,upper_tail,8.612999228430498,6.0,2.612999228430498,4.0,1.15,pre_HGEFS,1.05,1.15,0.01,0.05999999999999995,0.93,0.01,0.05999999999999995,0.06899999999999994,0.9400000000000001,0.01,0.03999999999999994,0.04599999999999992,0.9600000000000001,0.01,-7.632783294297951e-17,-8.777700788442643e-17,0.9800000000000001,0.01,-0.0400000000000001,-0.04600000000000011,current_strategy
2024-10-18,HIGHNY-24OCT18-B63.5,63-64F,central,DEEP_TAIL_NO,-12.473741837451133,NO,0.89,9AM,34.3,0.0052625816254886,False,False,False,66.17999999999999,fixed_weights,0.25,0.35,0.2,0.2,67.1,0.1999999999999957,64.85,0.25,True,0.1099999999999999,0.01,0.0999999999999999,66.0,66.0,2024-10,central,12.473741837451133,3.5,8.973741837451133,4.0,1.15,pre_HGEFS,1.05,1.15,0.01,0.09999999999999999,0.89,0.01,0.09999999999999999,0.11499999999999998,0.9,0.01,0.07999999999999999,0.09199999999999998,0.92,0.01,0.039999999999999966,0.04599999999999996,0.9400000000000001,0.01,-6.245004513516506e-17,-7.181755190543981e-17,current_strategy
2024-10-20,HIGHNY-24OCT20-B68.5,68-69F,central,DEEP_TAIL_NO,-15.0,NO,0.87,9AM,35.0,5.868751873375473e-51,False,False,False,73.475,fixed_weights,0.25,0.35,0.2,0.2,75.05000000000001,0.1499999999999985,71.15,0.3500000000000014,True,0.13,0.01,0.12,73.0,73.0,2024-10,central,15.0,3.5,11.5,4.0,1.15,pre_HGEFS,1.05,1.15,0.01,0.12000000000000001,0.87,0.01,0.12000000000000001,0.138,0.88,0.01,0.1,0.11499999999999999,0.9,0.01,0.059999999999999984,0.06899999999999998,0.92,0.01,0.019999999999999962,0.022999999999999955,current_strategy
2024-10-23,HIGHNY-24OCT23-B77.5,77-78F,central,CORE,-34.56643864491632,NO,0.62,9AM,63.76,0.0343356135508368,False,False,False,74.515,fixed_weights,0.25,0.35,0.2,0.2,75.35,0.3500000000000014,73.35,0.8500000000000014,True,0.38,0.02,0.36,75.0,75.0,2024-10,central,34.56643864491632,3.5,31.066438644916317,8.0,1.15,pre_HGEFS,1.05,1.15,0.01,0.37,0.62,0.01,0.37,0.4255,0.63,0.01,0.35,0.40249999999999997,0.65,0.01,0.30999999999999994,0.35649999999999993,0.67,0.01,0.26999999999999996,0.31049999999999994,current_strategy
2024-10-24,KXHIGHNY-24OCT24-B64.5,64-65F,central,DEEP_TAIL_NO,-13.999999999210983,NO,0.88,9AM,34.0,7.890193596846379e-12,False,False,False,68.355,fixed_weights,0.25,0.35,0.2,0.2,69.35,0.3500000000000014,66.94999999999999,0.3500000000000014,True,0.12,0.01,0.11,69.0,69.0,2024-10,central,13.999999999210983,3.5,10.499999999210983,4.0,1.15,pre_HGEFS,1.05,1.15,0.01,0.11,0.88,0.01,0.11,0.1265,0.89,0.01,0.09,0.1035,0.91,0.01,0.049999999999999975,0.05749999999999997,0.93,0.01,0.009999999999999946,0.011499999999999937,current_strategy
2024-10-24,KXHIGHNY-24OCT24-T67,>67F,wing_high,CORE,52.200979709446926,YES,0.3,9AM,73.67,0.8220097970944693,True,True,False,68.355,fixed_weights,0.25,0.35,0.2,0.2,69.35,0.3500000000000014,66.94999999999999,0.3500000000000014,True,0.7,0.02,0.6799999999999999,69.0,69.0,2024-10,upper_tail,52.200979709446926,6.0,46.200979709446926,6.0,1.15,pre_HGEFS,1.05,1.15,0.01,0.69,0.3,0.01,0.69,0.7934999999999999,0.31,0.01,0.6699999999999999,0.7704999999999999,0.32999999999999996,0.01,0.63,0.7244999999999999,0.35,0.01,0.59,0.6784999999999999,current_strategy
2024-10-26,KXHIGHNY-24OCT26-T63,<=63F,wing_low,DEEP_TAIL_NO,-10.753154198408852,NO,0.91,9AM,40.34,0.0024684580159114,False,False,False,64.28,fixed_weights,0.25,0.35,0.2,0.2,65.1,0.0,63.05,0.0500000000000007,True,0.0899999999999999,0.01,0.0799999999999999,64.0,64.0,2024-10,lower_tail,10.753154198408852,6.0,4.753154198408852,4.0,1.15,pre_HGEFS,1.05,1.15,0.01,0.07999999999999997,0.91,0.01,0.07999999999999997,0.09199999999999996,0.92,0.01,0.05999999999999996,0.06899999999999995,0.9400000000000001,0.01,0.01999999999999994,0.02299999999999993,0.9600000000000001,0.01,-0.02000000000000008,-0.02300000000000009,current_strategy
2024-10-26,KXHIGHNY-24OCT26-T70,>70F,wing_high,DEEP_TAIL_NO,-8.987526021394258,NO,0.93,9AM,39.33,0.0001247397860574,False,False,False,64.28,fixed_weights,0.25,0.35,0.2,0.2,65.1,0.0,63.05,0.0500000000000007,True,0.0699999999999999,0.01,0.0599999999999999,64.0,64.0,2024-10,upper_tail,8.987526021394258,6.0,2.987526021394258,4.0,1.15,pre_HGEFS,1.05,1.15,0.01,0.05999999999999995,0.93,0.01,0.05999999999999995,0.06899999999999994,0.9400000000000001,0.01,0.03999999999999994,0.04599999999999992,0.9600000000000001,0.01,-7.632783294297951e-17,-8.777700788442643e-17,0.9800000000000001,0.01,-0.0400000000000001,-0.04600000000000011,current_strategy
2024-10-27,KXHIGHNY-24OCT27-T53,<=53F,wing_low,DEEP_TAIL_NO,-90.0,NO,0.12,9AM,73.67,2.1858981925630338e-186,False,False,False,57.445,fixed_weights,0.25,0.35,0.2,0.2,58.45,0.25,56.0,0.2999999999999971,True,0.88,0.01,0.87,57.0,57.0,2024-10,lower_tail,90.0,6.0,84.0,4.0,1.15,pre_HGEFS,1.05,1.15,0.01,0.87,0.12,0.01,0.87,1.0005,0.13,0.01,0.85,0.9774999999999999,0.15,0.01,0.8099999999999999,0.9314999999999999,0.16999999999999998,0.01,0.77,0.8855,current_strategy
2024-10-28,KXHIGHNY-24OCT28-B57.5,57-58F,central,DEEP_TAIL_NO,-13.88217504108666,NO,0.87,9AM,31.84,0.0111782495891333,False,False,False,60.065,fixed_weights,0.25,0.35,0.2,0.2,61.150000000000006,1.0500000000000007,58.7,0.0999999999999978,True,0.13,0.01,0.12,61.0,61.0,2024-10,central,13.88217504108666,3.5,10.38217504108666,4.0,1.15,pre_HGEFS,1.05,1.15,0.01,0.12000000000000001,0.87,0.01,0.12000000000000001,0.138,0.88,0.01,0.1,0.11499999999999999,0.9,0.01,0.059999999999999984,0.06899999999999998,0.92,0.01,0.019999999999999962,0.022999999999999955,current_strategy
2024-10-29,KXHIGHNY-24OCT29-B64.5,64-65F,central,CORE,-27.163454735151195,NO,0.48,9AM,51.55,0.248365452648488,False,False,False,63.09,fixed_weights,0.25,0.35,0.2,0.2,63.7,0.3000000000000007,62.25,0.25,True,0.52,0.02,0.5,63.0,63.0,2024-10,central,27.163454735151195,3.5,23.663454735151195,8.0,1.15,pre_HGEFS,1.05,1.15,0.01,0.51,0.48,0.01,0.51,0.5864999999999999,0.49,0.01,0.49,0.5635,0.51,0.01,0.44999999999999996,0.5175,0.53,0.01,0.41,0.4714999999999999,current_strategy
2024-10-29,KXHIGHNY-24OCT29-B66.5,66-67F,central,DEEP_TAIL_NO,-36.046681193915,NO,0.64,9AM,73.4,0.01953318806085,False,False,False,63.09,fixed_weights,0.25,0.35,0.2,0.2,63.7,0.3000000000000007,62.25,0.25,True,0.36,0.02,0.3399999999999999,63.0,63.0,2024-10,central,36.046681193915,3.5,32.546681193915,4.0,1.15,pre_HGEFS,1.05,1.15,0.01,0.35,0.64,0.01,0.35,0.40249999999999997,0.65,0.01,0.32999999999999996,0.37949999999999995,0.67,0.01,0.2899999999999999,0.3334999999999999,0.6900000000000001,0.01,0.24999999999999994,0.2874999999999999,current_strategy
2024-10-30,KXHIGHNY-24OCT30-B69.5,69-70F,central,DEEP_TAIL_NO,-9.0,NO,0.93,9AM,26.67,1.254693891988717e-130,False,False,False,75.18,fixed_weights,0.25,0.35,0.2,0.2,77.30000000000001,0.3999999999999986,72.1,0.6000000000000014,True,0.0699999999999999,0.01,0.0599999999999999,76.0,76.0,2024-10,central,9.0,3.5,5.5,4.0,1.15,pre_HGEFS,1.05,1.15,0.01,0.05999999999999995,0.93,0.01,0.05999999999999995,0.06899999999999994,0.9400000000000001,0.01,0.03999999999999994,0.04599999999999992,0.9600000000000001,0.01,-7.632783294297951e-17,-8.777700788442643e-17,0.9800000000000001,0.01,-0.0400000000000001,-0.04600000000000011,current_strategy
2024-10-31,KXHIGHNY-24OCT31-B76.5,76-77F,central,DEEP_TAIL_NO,-9.999690319762845,NO,0.92,9AM,26.0,3.096802371574649e-06,False,False,False,79.835,fixed_weights,0.25,0.35,0.2,0.2,81.65,0.5500000000000043,77.25,0.6500000000000057,True,0.0799999999999999,0.01,0.0699999999999999,81.0,81.0,2024-10,central,9.999690319762845,3.5,6.499690319762845,4.0,1.15,pre_HGEFS,1.05,1.15,0.01,0.06999999999999997,0.92,0.01,0.06999999999999997,0.08049999999999996,0.93,0.01,0.04999999999999995,0.05749999999999993,0.9500000000000001,0.01,0.009999999999999933,0.011499999999999922,0.9700000000000001,0.01,-0.03000000000000009,-0.0345000000000001,current_strategy
2024-11-02,KXHIGHNY-24NOV02-B55.5,55-56F,central,DEEP_TAIL_NO,-6.999999999889638,NO,0.95,9AM,36.33,1.1036362630859844e-12,False,False,False,59.41,fixed_weights,0.25,0.35,0.2,0.2,60.1,0.5,58.5,0.2999999999999971,True,0.05,0.01,0.04,60.0,60.0,2024-11,central,6.999999999889638,3.5,3.4999999998896376,4.0,1.05,pre_HGEFS,1.05,1.1025,0.01,0.04000000000000004,0.95,0.01,0.04000000000000004,0.04410000000000005,0.96,0.01,0.02000000000000003,0.022050000000000035,0.98,0.01,-0.019999999999999983,-0.022049999999999983,0.99,0.01,-0.049999999999999996,-0.055125,current_strategy
2024-11-02,KXHIGHNY-24NOV02-B59.5,59-60F,central,CORE,45.620300772320235,YES,0.27,9AM,76.33,0.7262030077232023,True,True,False,59.41,fixed_weights,0.25,0.35,0.2,0.2,60.1,0.5,58.5,0.2999999999999971,True,0.73,0.02,0.71,60.0,60.0,2024-11,central,45.620300772320235,3.5,42.120300772320235,8.0,1.05,pre_HGEFS,1.05,1.1025,0.01,0.72,0.27,0.01,0.72,0.7938,0.28,0.01,0.7,0.7717499999999999,0.30000000000000004,0.01,0.6599999999999999,0.7276499999999999,0.32,0.01,0.6199999999999999,0.6835499999999999,current_strategy
2024-11-02,KXHIGHNY-24NOV02-B61.5,61-62F,central,CORE,-52.04952663992587,NO,0.37,9AM,76.33,0.1095047336007413,False,False,False,59.41,fixed_weights,0.25,0.35,0.2,0.2,60.1,0.5,58.5,0.2999999999999971,True,0.63,0.02,0.61,60.0,60.0,2024-11,central,52.04952663992587,3.5,48.54952663992587,8.0,1.05,pre_HGEFS,1.05,1.1025,0.01,0.62,0.37,0.01,0.62,0.68355,0.38,0.01,0.6,0.6615,0.4,0.01,0.5599999999999999,0.6174,0.42,0.01,0.52,0.5733,current_strategy
2024-11-02,KXHIGHNY-24NOV02-T55,<=55F,wing_low,DEEP_TAIL_NO,-10.0,NO,0.92,9AM,41.33,7.831732886177611e-178,False,False,False,59.41,fixed_weights,0.25,0.35,0.2,0.2,60.1,0.5,58.5,0.2999999999999971,True,0.0799999999999999,0.01,0.0699999999999999,60.0,60.0,2024-11,lower_tail,10.0,6.0,4.0,4.0,1.05,pre_HGEFS,1.05,1.1025,0.01,0.06999999999999997,0.92,0.01,0.06999999999999997,0.07717499999999997,0.93,0.01,0.04999999999999995,0.055124999999999945,0.9500000000000001,0.01,0.009999999999999933,0.011024999999999925,0.9700000000000001,0.01,-0.03000000000000009,-0.0330750000000001,current_strategy
2024-11-02,KXHIGHNY-24NOV02-T62,>62F,wing_high,CORE,-25.156295303129028,NO,0.74,9AM,61.54,0.0084370469687097,False,False,False,59.41,fixed_weights,0.25,0.35,0.2,0.2,60.1,0.5,58.5,0.2999999999999971,True,0.26,0.02,0.24,60.0,60.0,2024-11,upper_tail,25.156295303129028,6.0,19.156295303129028,6.0,1.05,pre_HGEFS,1.05,1.1025,0.01,0.25,0.74,0.01,0.25,0.275625,0.75,0.01,0.22999999999999998,0.253575,0.77,0.01,0.18999999999999997,0.20947499999999997,0.79,0.01,0.14999999999999997,0.16537499999999997,current_strategy
2024-11-02,KXHIGHNY-24NOV02-T62,>62F,wing_high,DEEP_TAIL_NO,-25.156295303129028,NO,0.76,9AM,61.54,0.0084370469687097,False,False,False,59.41,fixed_weights,0.25,0.35,0.2,0.2,60.1,0.5,58.5,0.2999999999999971,True,0.24,0.02,0.22,60.0,60.0,2024-11,upper_tail,25.156295303129028,6.0,19.156295303129028,4.0,1.05,pre_HGEFS,1.05,1.1025,0.01,0.22999999999999998,0.76,0.01,0.22999999999999998,0.253575,0.77,0.01,0.20999999999999996,0.23152499999999998,0.79,0.01,0.16999999999999996,0.18742499999999995,0.81,0.01,0.12999999999999995,0.14332499999999995,current_strategy
2024-11-03,KXHIGHNY-24NOV03-B54.5,54-55F,central,CORE,25.045386254348557,YES,0.38,9AM,52.73,0.6304538625434856,True,True,False,54.11000000000001,fixed_weights,0.25,0.35,0.2,0.2,55.0,0.1000000000000014,52.8,0.0,True,0.62,0.02,0.6,54.0,54.0,2024-11,central,25.045386254348557,3.5,21.545386254348557,8.0,1.05,pre_HGEFS,1.05,1.1025,0.01,0.61,0.38,0.01,0.61,0.672525,0.39,0.01,0.59,0.650475,0.41000000000000003,0.01,0.5499999999999999,0.606375,0.43,0.01,0.51,0.5622750000000001,current_strategy
2024-11-03,KXHIGHNY-24NOV03-B58.5,58-59F,central,DEEP_TAIL_NO,-19.47426109598254,NO,0.82,9AM,45.3,0.0052573890401745,False,False,False,54.11000000000001,fixed_weights,0.25,0.35,0.2,0.2,55.0,0.1000000000000014,52.8,0.0,True,0.18,0.02,0.16,54.0,54.0,2024-11,central,19.47426109598254,3.5,15.974261095982541,4.0,1.05,pre_HGEFS,1.05,1.1025,0.01,0.17000000000000004,0.82,0.01,0.17000000000000004,0.18742500000000006,0.83,0.01,0.15000000000000002,0.16537500000000002,0.85,0.01,0.11000000000000001,0.12127500000000002,0.87,0.01,0.07,0.07717500000000001,current_strategy
2024-11-03,KXHIGHNY-24NOV03-T52,<=52F,wing_low,DEEP_TAIL_NO,-6.999998954416475,NO,0.95,9AM,37.67,1.0455835249450596e-08,False,False,False,54.11000000000001,fixed_weights,0.25,0.35,0.2,0.2,55.0,0.1000000000000014,52.8,0.0,True,0.05,0.01,0.04,54.0,54.0,2024-11,lower_tail,6.999998954416475,6.0,0.9999989544164753,4.0,1.05,pre_HGEFS,1.05,1.1025,0.01,0.04000000000000004,0.95,0.01,0.04000000000000004,0.04410000000000005,0.96,0.01,0.02000000000000003,0.022050000000000035,0.98,0.01,-0.019999999999999983,-0.022049999999999983,0.99,0.01,-0.049999999999999996,-0.055125,current_strategy
2024-11-04,KXHIGHNY-24NOV04-B61.5,61-62F,central,DEEP_TAIL_NO,-15.729801366551696,NO,0.86,9AM,58.64,0.002701986334483,False,False,False,56.614999999999995,fixed_weights,0.25,0.35,0.2,0.2,56.75,0.5499999999999972,56.55,0.0500000000000007,True,0.14,0.01,0.13,58.0,58.0,2024-11,central,15.729801366551696,3.5,12.229801366551696,4.0,1.05,pre_HGEFS,1.05,1.1025,0.01,0.13,0.86,0.01,0.13,0.143325,0.87,0.01,0.11000000000000001,0.12127500000000002,0.89,0.01,0.06999999999999999,0.077175,0.91,0.01,0.02999999999999997,0.03307499999999997,current_strategy
